COdigo Departamento,COdigo Municipio,COdigo Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo
05,05001,05001000,ANTIOQUIA,MEDELLIN,MEDELLIN,CM
05,05002,05002000,ANTIOQUIA,ABEJORRAL,ABEJORRAL,CM
05,05004,05004000,ANTIOQUIA,ABRIAQUI,ABRIAQUI,CM
05,05021,05021000,ANTIOQUIA,ALEJANDRIA,ALEJANDRIA,CM
05,05030,05030000,ANTIOQUIA,AMAGA,AMAGA,CM
05,05031,05031000,ANTIOQUIA,AMALFI,AMALFI,CM
05,05034,05034000,ANTIOQUIA,ANDES,ANDES,CM
05,05036,05036000,ANTIOQUIA,ANGELOPOLIS,ANGELOPOLIS,CM
05,05038,05038000,ANTIOQUIA,ANGOSTURA,ANGOSTURA,CM
05,05040,05040000,ANTIOQUIA,ANORI,ANORI,CM
05,05042,05042000,ANTIOQUIA,SANTA FE DE ANTIOQUIA,SANTA FE DE ANTIOQUIA,CM
05,05044,05044000,ANTIOQUIA,ANZA,ANZA,CM
05,05045,05045000,ANTIOQUIA,APARTADO,APARTADO,CM
05,05051,05051000,ANTIOQUIA,ARBOLETES,ARBOLETES,CM
05,05055,05055000,ANTIOQUIA,ARGELIA,ARGELIA,CM
05,05059,05059000,ANTIOQUIA,ARMENIA,ARMENIA,CM
05,05079,05079000,ANTIOQUIA,BARBOSA,BARBOSA,CM
05,05086,05086000,ANTIOQUIA,BELMIRA,BELMIRA,CM
05,05088,05088000,ANTIOQUIA,BELLO,BELLO,CM
05,05091,05091000,ANTIOQUIA,BETANIA,BETANIA,CM
05,05093,05093000,ANTIOQUIA,BETULIA,BETULIA,CM
05,05101,05101000,ANTIOQUIA,CIUDAD BOLIVAR,CIUDAD BOLIVAR,CM
05,05107,05107000,ANTIOQUIA,BRICEÑO,BRICEÑO,CM
05,05113,05113000,ANTIOQUIA,BURITICA,BURITICA,CM
05,05120,05120000,ANTIOQUIA,CACERES,CACERES,CM
05,05125,05125000,ANTIOQUIA,CAICEDO,CAICEDO,CM
05,05129,05129000,ANTIOQUIA,CALDAS,CALDAS,CM
05,05134,05134000,ANTIOQUIA,CAMPAMENTO,CAMPAMENTO,CM
05,05138,05138000,ANTIOQUIA,CAÑASGORDAS,CAÑASGORDAS,CM
05,05142,05142000,ANTIOQUIA,CARACOLI,CARACOLI,CM
05,05145,05145000,ANTIOQUIA,CARAMANTA,CARAMANTA,CM
05,05147,05147000,ANTIOQUIA,CAREPA,CAREPA,CM
05,05148,05148000,ANTIOQUIA,EL CARMEN DE VIBORAL,EL CARMEN DE VIBORAL,CM
05,05150,05150000,ANTIOQUIA,CAROLINA,CAROLINA,CM
05,05154,05154000,ANTIOQUIA,CAUCASIA,CAUCASIA,CM
05,05172,05172000,ANTIOQUIA,CHIGORODO,CHIGORODO,CM
05,05190,05190000,ANTIOQUIA,CISNEROS,CISNEROS,CM
05,05197,05197000,ANTIOQUIA,COCORNA,COCORNA,CM
05,05206,05206000,ANTIOQUIA,CONCEPCION,CONCEPCION,CM
05,05209,05209000,ANTIOQUIA,CONCORDIA,CONCORDIA,CM
05,05212,05212000,ANTIOQUIA,COPACABANA,COPACABANA,CM
05,05234,05234000,ANTIOQUIA,DABEIBA,DABEIBA,CM
05,05237,05237000,ANTIOQUIA,DONMATIAS,DONMATIAS,CM
05,05240,05240000,ANTIOQUIA,EBEJICO,EBEJICO,CM
05,05250,05250000,ANTIOQUIA,EL BAGRE,EL BAGRE,CM
05,05264,05264000,ANTIOQUIA,ENTRERRIOS,ENTRERRIOS,CM
05,05266,05266000,ANTIOQUIA,ENVIGADO,ENVIGADO,CM
05,05282,05282000,ANTIOQUIA,FREDONIA,FREDONIA,CM
05,05284,05284000,ANTIOQUIA,FRONTINO,FRONTINO,CM
05,05306,05306000,ANTIOQUIA,GIRALDO,GIRALDO,CM
05,05308,05308000,ANTIOQUIA,GIRARDOTA,GIRARDOTA,CM
05,05310,05310000,ANTIOQUIA,GOMEZ PLATA,GOMEZ PLATA,CM
05,05313,05313000,ANTIOQUIA,GRANADA,GRANADA,CM
05,05315,05315000,ANTIOQUIA,GUADALUPE,GUADALUPE,CM
05,05318,05318000,ANTIOQUIA,GUARNE,GUARNE,CM
05,05321,05321000,ANTIOQUIA,GUATAPE,GUATAPE,CM
05,05347,05347000,ANTIOQUIA,HELICONIA,HELICONIA,CM
05,05353,05353000,ANTIOQUIA,HISPANIA,HISPANIA,CM
05,05360,05360000,ANTIOQUIA,ITAGUI,ITAGUI,CM
05,05361,05361000,ANTIOQUIA,ITUANGO,ITUANGO,CM
05,05364,05364000,ANTIOQUIA,JARDIN,JARDIN,CM
05,05368,05368000,ANTIOQUIA,JERICO,JERICO,CM
05,05376,05376000,ANTIOQUIA,LA CEJA,LA CEJA,CM
05,05380,05380000,ANTIOQUIA,LA ESTRELLA,LA ESTRELLA,CM
05,05390,05390000,ANTIOQUIA,LA PINTADA,LA PINTADA,CM
05,05400,05400000,ANTIOQUIA,LA UNION,LA UNION,CM
05,05411,05411000,ANTIOQUIA,LIBORINA,LIBORINA,CM
05,05425,05425000,ANTIOQUIA,MACEO,MACEO,CM
05,05440,05440000,ANTIOQUIA,MARINILLA,MARINILLA,CM
05,05467,05467000,ANTIOQUIA,MONTEBELLO,MONTEBELLO,CM
05,05475,05475000,ANTIOQUIA,MURINDO,MURINDO,CM
05,05480,05480000,ANTIOQUIA,MUTATA,MUTATA,CM
05,05483,05483000,ANTIOQUIA,NARIÑO,NARIÑO,CM
05,05490,05490000,ANTIOQUIA,NECOCLI,NECOCLI,CM
05,05495,05495000,ANTIOQUIA,NECHI,NECHI,CM
05,05501,05501000,ANTIOQUIA,OLAYA,OLAYA,CM
05,05541,05541000,ANTIOQUIA,PEÑOL,PEÑOL,CM
05,05543,05543000,ANTIOQUIA,PEQUE,PEQUE,CM
05,05576,05576000,ANTIOQUIA,PUEBLORRICO,PUEBLORRICO,CM
05,05579,05579000,ANTIOQUIA,PUERTO BERRIO,PUERTO BERRIO,CM
05,05585,05585000,ANTIOQUIA,PUERTO NARE,PUERTO NARE,CM
05,05591,05591000,ANTIOQUIA,PUERTO TRIUNFO,PUERTO TRIUNFO,CM
05,05604,05604000,ANTIOQUIA,REMEDIOS,REMEDIOS,CM
05,05607,05607000,ANTIOQUIA,RETIRO,RETIRO,CM
05,05615,05615000,ANTIOQUIA,RIONEGRO,RIONEGRO,CM
05,05628,05628000,ANTIOQUIA,SABANALARGA,SABANALARGA,CM
05,05631,05631000,ANTIOQUIA,SABANETA,SABANETA,CM
05,05642,05642000,ANTIOQUIA,SALGAR,SALGAR,CM
05,05647,05647000,ANTIOQUIA,SAN ANDRES DE CUERQUIA,SAN ANDRES DE CUERQUIA,CM
05,05649,05649000,ANTIOQUIA,SAN CARLOS,SAN CARLOS,CM
05,05652,05652000,ANTIOQUIA,SAN FRANCISCO,SAN FRANCISCO,CM
05,05656,05656000,ANTIOQUIA,SAN JERONIMO,SAN JERONIMO,CM
05,05658,05658000,ANTIOQUIA,SAN JOSE DE LA MONTAÑA,SAN JOSE DE LA MONTAÑA,CM
05,05659,05659000,ANTIOQUIA,SAN JUAN DE URABA,SAN JUAN DE URABA,CM
05,05660,05660000,ANTIOQUIA,SAN LUIS,SAN LUIS,CM
05,05664,05664000,ANTIOQUIA,SAN PEDRO DE LOS MILAGROS,SAN PEDRO DE LOS MILAGROS,CM
05,05665,05665000,ANTIOQUIA,SAN PEDRO DE URABA,SAN PEDRO DE URABA,CM
05,05667,05667000,ANTIOQUIA,SAN RAFAEL,SAN RAFAEL,CM
05,05670,05670000,ANTIOQUIA,SAN ROQUE,SAN ROQUE,CM
05,05674,05674000,ANTIOQUIA,SAN VICENTE FERRER,SAN VICENTE,CM
05,05679,05679000,ANTIOQUIA,SANTA BARBARA,SANTA BARBARA,CM
05,05686,05686000,ANTIOQUIA,SANTA ROSA DE OSOS,SANTA ROSA DE OSOS,CM
05,05690,05690000,ANTIOQUIA,SANTO DOMINGO,SANTO DOMINGO,CM
05,05697,05697000,ANTIOQUIA,EL SANTUARIO,EL SANTUARIO,CM
05,05736,05736000,ANTIOQUIA,SEGOVIA,SEGOVIA,CM
05,05756,05756000,ANTIOQUIA,SONSON,SONSON,CM
05,05761,05761000,ANTIOQUIA,SOPETRAN,SOPETRAN,CM
05,05789,05789000,ANTIOQUIA,TAMESIS,TAMESIS,CM
05,05790,05790000,ANTIOQUIA,TARAZA,TARAZA,CM
05,05792,05792000,ANTIOQUIA,TARSO,TARSO,CM
05,05809,05809000,ANTIOQUIA,TITIRIBI,TITIRIBI,CM
05,05819,05819000,ANTIOQUIA,TOLEDO,TOLEDO,CM
05,05837,05837000,ANTIOQUIA,TURBO,TURBO,CM
05,05842,05842000,ANTIOQUIA,URAMITA,URAMITA,CM
05,05847,05847000,ANTIOQUIA,URRAO,URRAO,CM
05,05854,05854000,ANTIOQUIA,VALDIVIA,VALDIVIA,CM
05,05856,05856000,ANTIOQUIA,VALPARAISO,VALPARAISO,CM
05,05858,05858000,ANTIOQUIA,VEGACHI,VEGACHI,CM
05,05861,05861000,ANTIOQUIA,VENECIA,VENECIA,CM
05,05873,05873000,ANTIOQUIA,VIGIA DEL FUERTE,VIGIA DEL FUERTE,CM
05,05885,05885000,ANTIOQUIA,YALI,YALI,CM
05,05887,05887000,ANTIOQUIA,YARUMAL,YARUMAL,CM
05,05890,05890000,ANTIOQUIA,YOLOMBO,YOLOMBO,CM
05,05893,05893000,ANTIOQUIA,YONDO,CASABE,CM
05,05895,05895000,ANTIOQUIA,ZARAGOZA,ZARAGOZA,CM
08,08001,08001000,ATLANTICO,BARRANQUILLA,BARRANQUILLA,CM
08,08078,08078000,ATLANTICO,BARANOA,BARANOA,CM
08,08137,08137000,ATLANTICO,CAMPO DE LA CRUZ,CAMPO DE LA CRUZ,CM
08,08141,8141000,ATLANTICO,CANDELARIA,CANDELARIA,CM
08,08296,08296000,ATLANTICO,GALAPA,GALAPA,CM
08,08372,08372000,ATLANTICO,JUAN DE ACOSTA,JUAN DE ACOSTA,CM
08,08421,08421000,ATLANTICO,LURUACO,LURUACO,CM
08,08433,08433000,ATLANTICO,MALAMBO,MALAMBO,CM
08,08436,08436000,ATLANTICO,MANATI,MANATI,CM
08,08520,08520000,ATLANTICO,PALMAR DE VARELA,PALMAR DE VARELA,CM
08,08549,08549000,ATLANTICO,PIOJO,PIOJO,CM
08,08558,08558000,ATLANTICO,POLONUEVO,POLONUEVO,CM
08,08560,08560000,ATLANTICO,PONEDERA,PONEDERA,CM
08,08573,08573000,ATLANTICO,PUERTO COLOMBIA,PUERTO COLOMBIA,CM
08,08606,08606000,ATLANTICO,REPELON,REPELON,CM
08,08634,08634000,ATLANTICO,SABANAGRANDE,SABANAGRANDE,CM
08,08638,08638000,ATLANTICO,SABANALARGA,SABANALARGA,CM
08,08675,08675000,ATLANTICO,SANTA LUCIA,SANTA LUCIA,CM
08,08685,08685000,ATLANTICO,SANTO TOMAS,SANTO TOMAS,CM
08,08758,08758000,ATLANTICO,SOLEDAD,SOLEDAD,CM
08,08770,08770000,ATLANTICO,SUAN,SUAN,CM
08,08832,08832000,ATLANTICO,TUBARA,TUBARA,CM
08,08849,08849000,ATLANTICO,USIACURI,USIACURI,CM
11,11001,11001000,BOGOTA,BOGOTA,BOGOTA,CM
13,13001,13001000,BOLIVAR,CARTAGENA,CARTAGENA,CM
13,13006,13006000,BOLIVAR,ACHI,ACHI,CM
13,13030,13030000,BOLIVAR,ALTOS DEL ROSARIO,ALTOS DEL ROSARIO,CM
13,13042,13042000,BOLIVAR,ARENAL,ARENAL,CM
13,13052,13052000,BOLIVAR,ARJONA,ARJONA,CM
13,13062,13062000,BOLIVAR,ARROYOHONDO,ARROYOHONDO,CM
13,13074,13074000,BOLIVAR,BARRANCO DE LOBA,BARRANCO DE LOBA,CM
13,13140,13140000,BOLIVAR,CALAMAR,CALAMAR,CM
13,13160,13160000,BOLIVAR,CANTAGALLO,CANTAGALLO,CM
13,13188,13188000,BOLIVAR,CICUCO,CICUCO,CM
13,13212,13212000,BOLIVAR,CORDOBA,CORDOBA,CM
13,13222,13222000,BOLIVAR,CLEMENCIA,CLEMENCIA,CM
13,13244,13244000,BOLIVAR,EL CARMEN DE BOLIVAR,EL CARMEN DE BOLIVAR,CM
13,13248,13248000,BOLIVAR,EL GUAMO,EL GUAMO,CM
13,13268,13268000,BOLIVAR,EL PEÑON,EL PEÑON,CM
13,13300,13300000,BOLIVAR,HATILLO DE LOBA,HATILLO DE LOBA,CM
13,13430,13430000,BOLIVAR,MAGANGUE,MAGANGUE,CM
13,13433,13433000,BOLIVAR,MAHATES,MAHATES,CM
13,13440,13440000,BOLIVAR,MARGARITA,MARGARITA,CM
13,13442,13442000,BOLIVAR,MARIA LA BAJA,MARIA LA BAJA,CM
13,13458,13458000,BOLIVAR,MONTECRISTO,MONTECRISTO,CM
13,13468,13468000,BOLIVAR,MOMPOS,MOMPOS,CM
13,13473,13473000,BOLIVAR,MORALES,MORALES,CM
13,13490,13490000,BOLIVAR,NOROSI,NOROSI,CM
13,13549,13549000,BOLIVAR,PINILLOS,PINILLOS,CM
13,13580,13580000,BOLIVAR,REGIDOR,REGIDOR,CM
13,13600,13600000,BOLIVAR,RIO VIEJO,RIO VIEJO,CM
13,13620,13620000,BOLIVAR,SAN CRISTOBAL,SAN CRISTOBAL,CM
13,13647,13647000,BOLIVAR,SAN ESTANISLAO,SAN ESTANISLAO DE KOSTKA,CM
13,13650,13650000,BOLIVAR,SAN FERNANDO,SAN FERNANDO,CM
13,13654,13654000,BOLIVAR,SAN JACINTO,SAN JACINTO,CM
13,13655,13655000,BOLIVAR,SAN JACINTO DEL CAUCA,SAN JACINTO DEL CAUCA,CM
13,13657,13657000,BOLIVAR,SAN JUAN NEPOMUCENO,SAN JUAN NEPOMUCENO,CM
13,13667,13667000,BOLIVAR,SAN MARTIN DE LOBA,SAN MARTIN DE LOBA,CM
13,13670,13670000,BOLIVAR,SAN PABLO,SAN PABLO,CM
13,13673,13673000,BOLIVAR,SANTA CATALINA,SANTA CATALINA,CM
13,13683,13683000,BOLIVAR,SANTA ROSA,SANTA ROSA DE LIMA,CM
13,13688,13688000,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,CM
13,13744,13744000,BOLIVAR,SIMITI,SIMITI,CM
13,13760,13760000,BOLIVAR,SOPLAVIENTO,SOPLAVIENTO,CM
13,13780,13780000,BOLIVAR,TALAIGUA NUEVO,TALAIGUA NUEVO,CM
13,13810,13810000,BOLIVAR,TIQUISIO,PUERTO RICO,CM
13,13836,13836000,BOLIVAR,TURBACO,TURBACO,CM
13,13838,13838000,BOLIVAR,TURBANA,TURBANA,CM
13,13873,13873000,BOLIVAR,VILLANUEVA,VILLANUEVA,CM
13,13894,13894000,BOLIVAR,ZAMBRANO,ZAMBRANO,CM
15,15001,15001000,BOYACA,TUNJA,TUNJA,CM
15,15022,15022000,BOYACA,ALMEIDA,ALMEIDA,CM
15,15047,15047000,BOYACA,AQUITANIA,AQUITANIA,CM
15,15051,15051000,BOYACA,ARCABUCO,ARCABUCO,CM
15,15087,15087000,BOYACA,BELEN,BELEN,CM
15,15090,15090000,BOYACA,BERBEO,BERBEO,CM
15,15092,15092000,BOYACA,BETEITIVA,BETEITIVA,CM
15,15097,15097000,BOYACA,BOAVITA,BOAVITA,CM
15,15104,15104000,BOYACA,BOYACA,BOYACA,CM
15,15106,15106000,BOYACA,BRICEÑO,BRICEÑO,CM
15,15109,15109000,BOYACA,BUENAVISTA,BUENAVISTA,CM
15,15114,15114000,BOYACA,BUSBANZA,BUSBANZA,CM
15,15131,15131000,BOYACA,CALDAS,CALDAS,CM
15,15135,15135000,BOYACA,CAMPOHERMOSO,CAMPOHERMOSO,CM
15,15162,15162000,BOYACA,CERINZA,CERINZA,CM
15,15172,15172000,BOYACA,CHINAVITA,CHINAVITA,CM
15,15176,15176000,BOYACA,CHIQUINQUIRA,CHIQUINQUIRA,CM
15,15180,15180000,BOYACA,CHISCAS,CHISCAS,CM
15,15183,15183000,BOYACA,CHITA,CHITA,CM
15,15185,15185000,BOYACA,CHITARAQUE,CHITARAQUE,CM
15,15187,15187000,BOYACA,CHIVATA,CHIVATA,CM
15,15189,15189000,BOYACA,CIENEGA,CIENEGA,CM
15,15204,15204000,BOYACA,COMBITA,COMBITA,CM
15,15212,15212000,BOYACA,COPER,COPER,CM
15,15215,15215000,BOYACA,CORRALES,CORRALES,CM
15,15218,15218000,BOYACA,COVARACHIA,COVARACHIA,CM
15,15223,15223000,BOYACA,CUBARA,CUBARA,CM
15,15224,15224000,BOYACA,CUCAITA,CUCAITA,CM
15,15226,15226000,BOYACA,CUITIVA,CUITIVA,CM
15,15232,15232000,BOYACA,CHIQUIZA,CHIQUIZA,CM
15,15236,15236000,BOYACA,CHIVOR,CHIVOR,CM
15,15238,15238000,BOYACA,DUITAMA,DUITAMA,CM
15,15244,15244000,BOYACA,EL COCUY,EL COCUY,CM
15,15248,15248000,BOYACA,EL ESPINO,EL ESPINO,CM
15,15272,15272000,BOYACA,FIRAVITOBA,FIRAVITOBA,CM
15,15276,15276000,BOYACA,FLORESTA,FLORESTA,CM
15,15293,15293000,BOYACA,GACHANTIVA,GACHANTIVA,CM
15,15296,15296000,BOYACA,GAMEZA,GAMEZA,CM
15,15299,15299000,BOYACA,GARAGOA,GARAGOA,CM
15,15317,15317000,BOYACA,GUACAMAYAS,GUACAMAYAS,CM
15,15322,15322000,BOYACA,GUATEQUE,GUATEQUE,CM
15,15325,15325000,BOYACA,GUAYATA,GUAYATA,CM
15,15332,15332000,BOYACA,GUICAN,GUICAN,CM
15,15362,15362000,BOYACA,IZA,IZA,CM
15,15367,15367000,BOYACA,JENESANO,JENESANO,CM
15,15368,15368000,BOYACA,JERICO,JERICO,CM
15,15377,15377000,BOYACA,LABRANZAGRANDE,LABRANZAGRANDE,CM
15,15380,15380000,BOYACA,LA CAPILLA,LA CAPILLA,CM
15,15401,15401000,BOYACA,LA VICTORIA,LA VICTORIA,CM
15,15403,15403000,BOYACA,LA UVITA,LA UVITA,CM
15,15407,15407000,BOYACA,VILLA DE LEYVA,VILLA DE LEYVA,CM
15,15425,15425000,BOYACA,MACANAL,MACANAL,CM
15,15442,15442000,BOYACA,MARIPI,MARIPI,CM
15,15455,15455000,BOYACA,MIRAFLORES,MIRAFLORES,CM
15,15464,15464000,BOYACA,MONGUA,MONGUA,CM
15,15466,15466000,BOYACA,MONGUI,MONGUI,CM
15,15469,15469000,BOYACA,MONIQUIRA,MONIQUIRA,CM
15,15476,15476000,BOYACA,MOTAVITA,MOTAVITA,CM
15,15480,15480000,BOYACA,MUZO,MUZO,CM
15,15491,15491000,BOYACA,NOBSA,NOBSA,CM
15,15494,15494000,BOYACA,NUEVO COLON,NUEVO COLON,CM
15,15500,15500000,BOYACA,OICATA,OICATA,CM
15,15507,15507000,BOYACA,OTANCHE,OTANCHE,CM
15,15511,15511000,BOYACA,PACHAVITA,PACHAVITA,CM
15,15514,15514000,BOYACA,PAEZ,PAEZ,CM
15,15516,15516000,BOYACA,PAIPA,PAIPA,CM
15,15518,15518000,BOYACA,PAJARITO,PAJARITO,CM
15,15522,15522000,BOYACA,PANQUEBA,PANQUEBA,CM
15,15531,15531000,BOYACA,PAUNA,PAUNA,CM
15,15533,15533000,BOYACA,PAYA,PAYA,CM
15,15537,15537000,BOYACA,PAZ DE RIO,PAZ DE RIO,CM
15,15542,15542000,BOYACA,PESCA,PESCA,CM
15,15550,15550000,BOYACA,PISBA,PISBA,CM
15,15572,15572000,BOYACA,PUERTO BOYACA,PUERTO BOYACA,CM
15,15580,15580000,BOYACA,QUIPAMA,QUIPAMA,CM
15,15599,15599000,BOYACA,RAMIRIQUI,RAMIRIQUI,CM
15,15600,15600000,BOYACA,RAQUIRA,RAQUIRA,CM
15,15621,15621000,BOYACA,RONDON,RONDON,CM
15,15632,15632000,BOYACA,SABOYA,SABOYA,CM
15,15638,15638000,BOYACA,SACHICA,SACHICA,CM
15,15646,15646000,BOYACA,SAMACA,SAMACA,CM
15,15660,15660000,BOYACA,SAN EDUARDO,SAN EDUARDO,CM
15,15664,15664000,BOYACA,SAN JOSE DE PARE,SAN JOSE DE PARE,CM
15,15667,15667000,BOYACA,SAN LUIS DE GACENO,SAN LUIS DE GACENO,CM
15,15673,15673000,BOYACA,SAN MATEO,SAN MATEO,CM
15,15676,15676000,BOYACA,SAN MIGUEL DE SEMA,SAN MIGUEL DE SEMA,CM
15,15681,15681000,BOYACA,SAN PABLO DE BORBUR,SAN PABLO DE BORBUR,CM
15,15686,15686000,BOYACA,SANTANA,SANTANA,CM
15,15690,15690000,BOYACA,SANTA MARIA,SANTA MARIA,CM
15,15693,15693000,BOYACA,SANTA ROSA DE VITERBO,SANTA ROSA DE VITERBO,CM
15,15696,15696000,BOYACA,SANTA SOFIA,SANTA SOFIA,CM
15,15720,15720000,BOYACA,SATIVANORTE,SATIVANORTE,CM
15,15723,15723000,BOYACA,SATIVASUR,SATIVASUR,CM
15,15740,15740000,BOYACA,SIACHOQUE,SIACHOQUE,CM
15,15753,15753000,BOYACA,SOATA,SOATA,CM
15,15755,15755000,BOYACA,SOCOTA,SOCOTA,CM
15,15757,15757000,BOYACA,SOCHA,SOCHA,CM
15,15759,15759000,BOYACA,SOGAMOSO,SOGAMOSO,CM
15,15761,15761000,BOYACA,SOMONDOCO,SOMONDOCO,CM
15,15762,15762000,BOYACA,SORA,SORA,CM
15,15763,15763000,BOYACA,SOTAQUIRA,SOTAQUIRA,CM
15,15764,15764000,BOYACA,SORACA,SORACA,CM
15,15774,15774000,BOYACA,SUSACON,SUSACON,CM
15,15776,15776000,BOYACA,SUTAMARCHAN,SUTAMARCHAN,CM
15,15778,15778000,BOYACA,SUTATENZA,SUTATENZA,CM
15,15790,15790000,BOYACA,TASCO,TASCO,CM
15,15798,15798000,BOYACA,TENZA,TENZA,CM
15,15804,15804000,BOYACA,TIBANA,TIBANA,CM
15,15806,15806000,BOYACA,TIBASOSA,TIBASOSA,CM
15,15808,15808000,BOYACA,TINJACA,TINJACA,CM
15,15810,15810000,BOYACA,TIPACOQUE,TIPACOQUE,CM
15,15814,15814000,BOYACA,TOCA,TOCA,CM
15,15816,15816000,BOYACA,TOGUI,TOGUI,CM
15,15820,15820000,BOYACA,TOPAGA,TOPAGA,CM
15,15822,15822000,BOYACA,TOTA,TOTA,CM
15,15832,15832000,BOYACA,TUNUNGUA,TUNUNGUA,CM
15,15835,15835000,BOYACA,TURMEQUE,TURMEQUE,CM
15,15837,15837000,BOYACA,TUTA,TUTA,CM
15,15839,15839000,BOYACA,TUTAZA,TUTAZA,CM
15,15842,15842000,BOYACA,UMBITA,UMBITA,CM
15,15861,15861000,BOYACA,VENTAQUEMADA,VENTAQUEMADA,CM
15,15879,15879000,BOYACA,VIRACACHA,VIRACACHA,CM
15,15897,15897000,BOYACA,ZETAQUIRA,ZETAQUIRA,CM
17,17001,17001000,CALDAS,MANIZALES,MANIZALES,CM
17,17013,17013000,CALDAS,AGUADAS,AGUADAS,CM
17,17042,17042000,CALDAS,ANSERMA,ANSERMA,CM
17,17050,17050000,CALDAS,ARANZAZU,ARANZAZU,CM
17,17088,17088000,CALDAS,BELALCAZAR,BELALCAZAR,CM
17,17174,17174000,CALDAS,CHINCHINA,CHINCHINA,CM
17,17272,17272000,CALDAS,FILADELFIA,FILADELFIA,CM
17,17380,17380000,CALDAS,LA DORADA,LA DORADA,CM
17,17388,17388000,CALDAS,LA MERCED,LA MERCED,CM
17,17433,17433000,CALDAS,MANZANARES,MANZANARES,CM
17,17442,17442000,CALDAS,MARMATO,MARMATO,CM
17,17444,17444000,CALDAS,MARQUETALIA,MARQUETALIA,CM
17,17446,17446000,CALDAS,MARULANDA,MARULANDA,CM
17,17486,17486000,CALDAS,NEIRA,NEIRA,CM
17,17495,17495000,CALDAS,NORCASIA,NORCASIA,CM
17,17513,17513000,CALDAS,PACORA,PACORA,CM
17,17524,17524000,CALDAS,PALESTINA,PALESTINA,CM
17,17541,17541000,CALDAS,PENSILVANIA,PENSILVANIA,CM
17,17614,17614000,CALDAS,RIOSUCIO,RIOSUCIO,CM
17,17616,17616000,CALDAS,RISARALDA,RISARALDA,CM
17,17653,17653000,CALDAS,SALAMINA,SALAMINA,CM
17,17662,17662000,CALDAS,SAMANA,SAMANA,CM
17,17665,17665000,CALDAS,SAN JOSE,SAN JOSE,CM
17,17777,17777000,CALDAS,SUPIA,SUPIA,CM
17,17867,17867000,CALDAS,VICTORIA,VICTORIA,CM
17,17873,17873000,CALDAS,VILLAMARIA,VILLAMARIA,CM
17,17877,17877000,CALDAS,VITERBO,VITERBO,CM
18,18001,18001000,CAQUETA,FLORENCIA,FLORENCIA,CM
18,18029,18029000,CAQUETA,ALBANIA,ALBANIA,CM
18,18094,18094000,CAQUETA,BELEN DE LOS ANDAQUIES,BELEN DE LOS ANDAQUIES,CM
18,18150,18150000,CAQUETA,CARTAGENA DEL CHAIRA,CARTAGENA DEL CHAIRA,CM
18,18205,18205000,CAQUETA,CURILLO,CURILLO,CM
18,18247,18247000,CAQUETA,EL DONCELLO,EL DONCELLO,CM
18,18256,18256000,CAQUETA,EL PAUJIL,EL PAUJIL,CM
18,18410,18410000,CAQUETA,LA MONTAÑITA,LA MONTAÑITA,CM
18,18460,18460000,CAQUETA,MILAN,MILAN,CM
18,18479,18479000,CAQUETA,MORELIA,MORELIA,CM
18,18592,18592000,CAQUETA,PUERTO RICO,PUERTO RICO,CM
18,18610,18610000,CAQUETA,SAN JOSE DEL FRAGUA,SAN JOSE DEL FRAGUA,CM
18,18753,18753000,CAQUETA,SAN VICENTE DEL CAGUAN,SAN VICENTE DEL CAGUAN,CM
18,18756,18756000,CAQUETA,SOLANO,SOLANO,CM
18,18785,18785000,CAQUETA,SOLITA,SOLITA,CM
18,18860,18860000,CAQUETA,VALPARAISO,VALPARAISO,CM
19,19001,19001000,CAUCA,POPAYAN,POPAYAN,CM
19,19022,19022000,CAUCA,ALMAGUER,ALMAGUER,CM
19,19050,19050000,CAUCA,ARGELIA,ARGELIA,CM
19,19075,19075000,CAUCA,BALBOA,BALBOA,CM
19,19100,19100000,CAUCA,BOLIVAR,BOLIVAR,CM
19,19110,19110000,CAUCA,BUENOS AIRES,BUENOS AIRES,CM
19,19130,19130000,CAUCA,CAJIBIO,CAJIBIO,CM
19,19137,19137000,CAUCA,CALDONO,CALDONO,CM
19,19142,19142000,CAUCA,CALOTO,CALOTO,CM
19,19212,19212000,CAUCA,CORINTO,CORINTO,CM
19,19256,19256000,CAUCA,EL TAMBO,EL TAMBO,CM
19,19290,19290000,CAUCA,FLORENCIA,FLORENCIA,CM
19,19300,19300000,CAUCA,GUACHENE,GUACHENE,CM
19,19318,19318000,CAUCA,GUAPI,GUAPI,CM
19,19355,19355000,CAUCA,INZA,INZA,CM
19,19364,19364000,CAUCA,JAMBALO,JAMBALO,CM
19,19392,19392000,CAUCA,LA SIERRA,LA SIERRA,CM
19,19397,19397000,CAUCA,LA VEGA,LA VEGA,CM
19,19418,19418000,CAUCA,LOPEZ DE MICAY,LOPEZ,CM
19,19450,19450000,CAUCA,MERCADERES,MERCADERES,CM
19,19455,19455000,CAUCA,MIRANDA,MIRANDA,CM
19,19473,19473000,CAUCA,MORALES,MORALES,CM
19,19513,19513000,CAUCA,PADILLA,PADILLA,CM
19,19517,19517000,CAUCA,PAEZ,BELALCAZAR,CM
19,19532,19532000,CAUCA,PATIA,EL BORDO,CM
19,19533,19533000,CAUCA,PIAMONTE,PIAMONTE,CM
19,19548,19548000,CAUCA,PIENDAMO,PIENDAMO,CM
